sentence_num,diff_line,county,state
217,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
218,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
219,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
220,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=90&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
221,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
222,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
223,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
224,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=91&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
225,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
226,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
227,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
228,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=92&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
229,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
230,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
231,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
232,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=93&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
233,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
234,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
235,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
236,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=94&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
237,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
238,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
239,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
240,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=95&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
241,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
242,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
243,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
244,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=96&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
245,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
246,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
247,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
248,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=97&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
249,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
250,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
251,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
252,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=98&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
253,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
254,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
255,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
256,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=99&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
257,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
258,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
259,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
260,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=100&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
261,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
262,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
263,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
264,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=101&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
265,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
266,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
267,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
268,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=102&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
269,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
270,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
271,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
272,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=103&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
273,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
274,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
275,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
276,"Scraping from https://www.unioncountync.gov/news/hurricane-florence-non-emergency-hotline-now-available Hurricane Florence Non-Emergency Hotline is now available Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/union-county-offices-closing-3pm-today-due-hurricane-florenc Union County Offices Closing at 3pm today due to Hurricane Florence Posted on September 14, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=104&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/union-county-offices-closed-monday-september-17th Union County Offices Closed on Monday September 17th Posted on September 16, 2018 Union County offices and facilities are closed on Monday, Sept. 17.",union,North Carolina
277,"That includes all libraries, the Animal Shelter, Solid Waste Convenience sites and parks.",union,North Carolina
278,The County's Landfill Transfer Station will be open from 7 a.m. - 4 p.m. on Monday for commercial haulers only.,union,North Carolina
279,"For more information, call our Hurricane Florence hotline at 704-283-3545.",union,North Carolina
